id,KG name,Dataset URL,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
bioportal-rs,Rat Strain Ontology,http://bioportal.bioontology.org/ontologies/1150,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-sitbac,Situation-Based Access Control,http://bioportal.bioontology.org/ontologies/1237,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eagle-i-psm,eagle-i @ Ponce School of Medicine,http://psm.eagle-i.net/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
bioportal-adw,Animal natural history and life history,http://bioportal.bioontology.org/ontologies/1530,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-eo,Plant environmental conditions,http://bioportal.bioontology.org/ontologies/1036,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fbbi,Biological imaging methods,http://bioportal.bioontology.org/ontologies/1023,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fbsp,Fly taxonomy,http://bioportal.bioontology.org/ontologies/1064,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fda-meddevice,FDA Medical Devices (2010),http://bioportal.bioontology.org/ontologies/1576,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-icd9cm,International Classification of Diseases,http://bioportal.bioontology.org/ontologies/1101,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-icpc2p,ICPC-2 PLUS,http://bioportal.bioontology.org/ontologies/1429,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-medlineplus,MedlinePlus Health Topics,http://bioportal.bioontology.org/ontologies/1347,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mmo,Measurement Method Ontology,http://bioportal.bioontology.org/ontologies/1584,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ms,Mass spectrometry,http://bioportal.bioontology.org/ontologies/1105,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-natpro,Natural Products Ontology,http://bioportal.bioontology.org/ontologies/3004,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ontodt,Ontology of General Purpose Datatypes,http://bioportal.bioontology.org/ontologies/1588,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-pdq,Physician Data Query,http://bioportal.bioontology.org/ontologies/1349,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-propreo,Proteomics data and process provenance,http://bioportal.bioontology.org/ontologies/1039,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-tto,Teleost taxonomy,http://bioportal.bioontology.org/ontologies/1081,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-vandf,VANDF,http://bioportal.bioontology.org/ontologies/1527,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-who,WHO Adverse Reaction Terminology,http://bioportal.bioontology.org/ontologies/1354,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-air,AI/RHEUM,http://bioportal.bioontology.org/ontologies/1430,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-bho,Bleeding History Phenotype,http://bioportal.bioontology.org/ontologies/1116,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-cst,COSTART,http://bioportal.bioontology.org/ontologies/1341,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ctcae,Common Terminology Criteria for Adverse Events,http://bioportal.bioontology.org/ontologies/1415,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ctx,Cerebrotendinous xanthomatosis,http://bioportal.bioontology.org/ontologies/3025,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-doid,Human disease ontology,http://bioportal.bioontology.org/ontologies/1009,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fhho,Family Health History Ontology,http://bioportal.bioontology.org/ontologies/1126,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-hlth_indics,HEALTH_INDICATORS,http://bioportal.bioontology.org/ontologies/1581,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-hp_x1,Human Phenotype Ontology,http://bioportal.bioontology.org/ontologies/1125,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-icd10,ICD10,http://bioportal.bioontology.org/ontologies/1516,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-icd10cm,ICD10CM,http://bioportal.bioontology.org/ontologies/1553,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-icpc,International Classification of Primary Care,http://bioportal.bioontology.org/ontologies/1344,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mpath,Mouse pathology,http://bioportal.bioontology.org/ontologies/1031,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ontoorpha,Orphanet Ontology of Rare Diseases,http://bioportal.bioontology.org/ontologies/1586,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
bioportal-shr,Student Health Record,http://bioportal.bioontology.org/ontologies/1665,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-sso,Syndromic Surveillance Ontology,http://bioportal.bioontology.org/ontologies/1394,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-tm-signs-and-sympts,Traditional Medicine Signs and Symptoms Value Set,http://bioportal.bioontology.org/ontologies/1572,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
linkedct,LinkedCT,http://linkedct.org/,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
dbpedia,DBpedia,http://dbpedia.org/,,,,,,,,,,,,,,,,,,,,,,,
fu-berlin-dailymed,DailyMed,http://www4.wiwiss.fu-berlin.de/dailymed/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
fu-berlin-diseasome,Diseasome,http://www4.wiwiss.fu-berlin.de/diseasome/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
fu-berlin-drugbank,DrugBank,http://www4.wiwiss.fu-berlin.de/drugbank/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
tcmgenedit_dataset,TCMGeneDIT Dataset,http://code.google.com/p/junsbriefcase/wiki/TGDdataset,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
bioportal-atmo,African Traditional Medicine,http://bioportal.bioontology.org/ontologies/1099,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mcbcc,Breast tissue cell lines,http://bioportal.bioontology.org/ontologies/1438,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mccl,Cell line ontology,http://bioportal.bioontology.org/ontologies/1541,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ogmd,Ontology of Glucose Metabolism Disorder,http://bioportal.bioontology.org/ontologies/1085,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-omit,Ontology for MicroRNA Target Prediction,http://bioportal.bioontology.org/ontologies/1505,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eagle-i-cdrewu,eagle-i @ Charles R. Drew University,http://cdrewu.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
hito,HITO,https://hitontology.eu/,1,0.92177351,1,0.89,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.75,3.72
snik,SNIK,https://www.snik.eu,1,0.847769554,1,0.89,1,1,0.96,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.75,3.71
bioportal-thesaurus,thesaurus,http://bioportal.bioontology.org/ontologies/3034,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mthch,Metathesaurus CPT Hierarchical Terms,http://bioportal.bioontology.org/ontologies/1510,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-cpt,Current Procedural Terminology,http://bioportal.bioontology.org/ontologies/1504,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-apo,Ascomycete phenotype ontology,http://bioportal.bioontology.org/ontologies/1222,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-cogat,Cognitive Atlas,http://bioportal.bioontology.org/ontologies/1633,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fao,Fungal gross anatomy,http://bioportal.bioontology.org/ontologies/1019,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fbbt,Drosophila gross anatomy,http://bioportal.bioontology.org/ontologies/1015,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-gro_x1,Cereal plant gross anatomy,http://bioportal.bioontology.org/ontologies/1001,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-iev,Event (INOH pathway ontology),http://bioportal.bioontology.org/ontologies/1011,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ixno,IxnO,http://bioportal.bioontology.org/ontologies/1614,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mego,MeGO,http://bioportal.bioontology.org/ontologies/1257,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-po,Plant Anatomy,http://bioportal.bioontology.org/ontologies/1108,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-po_x2,Plant Ontology,http://bioportal.bioontology.org/ontologies/1587,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-pw,Pathway ontology,http://bioportal.bioontology.org/ontologies/1035,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-rex,Physico-chemical process,http://bioportal.bioontology.org/ontologies/1043,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-soy,SoyOntology,http://bioportal.bioontology.org/ontologies/3028,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-to,Plant Trait Ontology,http://bioportal.bioontology.org/ontologies/1037,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-vao,Vertebrate Anatomy Ontology,http://bioportal.bioontology.org/ontologies/1555,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ypo,Yeast phenotypes,http://bioportal.bioontology.org/ontologies/1115,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ehda,"Human developmental anatomy, timed version",http://bioportal.bioontology.org/ontologies/1022,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-envo,Environment Ontology,http://bioportal.bioontology.org/ontologies/1069,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mfo,Medaka fish anatomy and development,http://bioportal.bioontology.org/ontologies/1027,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-nddf,National Drug Data File,http://bioportal.bioontology.org/ontologies/1424,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-rxnorm,RxNORM,http://bioportal.bioontology.org/ontologies/1423,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
chembl-rdf,ChEMBL RDF,absent,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
uniprotkb,UniProtKB,https://www.uniprot.org/uniprot/,1,0.2,1,0.78,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.75,3.58
bioportal-ato,Amphibian taxonomy,http://bioportal.bioontology.org/ontologies/1370,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-taxrank,Taxonomic rank vocabulary,http://bioportal.bioontology.org/ontologies/1419,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
taxonconcept,TaxonConcept Knowledge Base,http://lod.taxonconcept.org/,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
eunis,European Nature Information System,http://eunis.eea.europa.eu,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
geospecies,GeoSpecies Knowledge Base,http://lod.geospecies.org/,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.32
uniprot,UniProt,http://www.uniprot.org/,1,0.2,1,0.78,1,1,0.83,1,1,1,1,1,0,1,1,1,0.75,1,1,0,1,0.75,3.33
fu-berlin-medicare,MediCare,http://www4.wiwiss.fu-berlin.de/medicare/,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
bioportal-aao,Amphibian gross anatomy,http://bioportal.bioontology.org/ontologies/1090,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-aeo,Anatomical Entity Ontology,http://bioportal.bioontology.org/ontologies/1568,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-bila,Bilateria anatomy,http://bioportal.bioontology.org/ontologies/1114,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ehdaa,"Human developmental anatomy, abstract version",http://bioportal.bioontology.org/ontologies/1021,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-ehdaa2,"Human developmental anatomy, abstract version, v2",http://bioportal.bioontology.org/ontologies/1517,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-hao,Hymenoptera Anatomy Ontology,http://bioportal.bioontology.org/ontologies/1362,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-icf_x1,"International Classification of Functioning, Disability and Health (ICF)",http://bioportal.bioontology.org/ontologies/1411,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mat,Minimal anatomical terminology,http://bioportal.bioontology.org/ontologies/1152,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-unitsontology,Units Ontology,http://bioportal.bioontology.org/ontologies/1650,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-wbbt,C. elegans gross anatomy,http://bioportal.bioontology.org/ontologies/1048,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eagle-i-harvard,eagle-i @ Harvard University,http://harvard.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
bioportal-lipro,Lipid Ontology,http://bioportal.bioontology.org/ontologies/1183,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-gfo,General Formal Ontology,http://bioportal.bioontology.org/ontologies/1439,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-aba,ABA Adult Mouse Brain,http://bioportal.bioontology.org/ontologies/1290,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-exo,ExO,http://bioportal.bioontology.org/ontologies/1575,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mao,Multiple alignment,http://bioportal.bioontology.org/ontologies/1026,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
taxonconcept-assets,taxonconcept-assets,absent,1,0,1,0.56,1,1,0.76,1,1,0,1,0.75,0,0,1,1,0.5,1,1,0,1,0.75,2.76
bio2rdf-clinicaltrials,Bio2RDF::Clinicaltrials,http://clinicaltrials.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-dbsnp,Bio2RDF::Dbsnp,http://dbsnp.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bioportal-nonrctontology,Non Randomized Controlled Trials Ontology,http://bioportal.bioontology.org/ontologies/3012,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-diagnosticont,Diagnostic Ontology,http://bioportal.bioontology.org/ontologies/3013,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-rctontology,Randomized Controlled Trials (RCT) Ontology,http://bioportal.bioontology.org/ontologies/1676,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-fbcv,FlyBase Controlled Vocabulary,http://bioportal.bioontology.org/ontologies/1017,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-bspo,Spatial Ontology,http://bioportal.bioontology.org/ontologies/1078,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-tads,Tick gross anatomy,http://bioportal.bioontology.org/ontologies/1065,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-tgma,Mosquito gross anatomy,http://bioportal.bioontology.org/ontologies/1030,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-wbphenotype,C. elegans phenotype,http://bioportal.bioontology.org/ontologies/1067,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
agrovoc,AGROVOC,http://www.fao.org/agrovoc/,1,0.999,1,0.89,1,1,0.98,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.23
bio2rdf-mesh,Bio2RDF::Mesh,http://mesh.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bioportal-fypo,Fission Yeast Phenotype Ontology,http://bioportal.bioontology.org/ontologies/1689,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-spto,Solanaceae Phenotype Ontology,http://bioportal.bioontology.org/ontologies/3029,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-amino-acid,Amino Acid,http://bioportal.bioontology.org/ontologies/1054,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-cdao,Comparative Data Analysis Ontology,http://bioportal.bioontology.org/ontologies/1128,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-mcv,MIxS Controlled Vocabularies,http://bioportal.bioontology.org/ontologies/3000,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-spd,Spider Ontology,http://bioportal.bioontology.org/ontologies/1091,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
eagle-i-utep,eagle-i @ University of Texas at El Paso,http://utep.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
heartfailure,Meriterm Heart Failure Multilingual Terminology,absent,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
biosamples-rdf,BioSamples RDF,absent,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.05
gene-expression-atlas-rdf,Gene Expression Atlas RDF,absent,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.55
chemdb-thermochemistry,chemdb thermochemistry dataset,http://chemdc.casdc.cn/,1,0.9998,1,0.67,1,1,0.94,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.19
eagle-i-vanderbilt,eagle-i @ Vanderbilt University,http://eagle-i.ea.vanderbilt.edu,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
SCBG-Data,SCBG Data,http://semweb.csdb.cn/scbg,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
bio2rdf-ctd,Bio2RDF::Ctd,http://ctd.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
bio2rdf-ndc,Bio2RDF::Ndc,http://ndc.bio2rdf.org/,1,0,1,1,1,1,0.83,1,1,1,1,1,1,1,1,1,1,1,1,0.181818182,1,0.8,3.63
UniProt,UniProt,https://www.uniprot.org/,1,0,1,0.89,1,1,0.82,1,1,1,1,1,1,1,0,1,0.75,0,1,0,1,0.5,3.07
eagle-i-jsu,eagle-i @ Jackson State University,http://jsu.eagle-i.net,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
bioportal-icd10pcs,ICD-10-PCS,http://bioportal.bioontology.org/ontologies/1425,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-geospecies,GeoSpecies Ontology,http://bioportal.bioontology.org/ontologies/1247,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
traditional-korean-medicine,Traditional Korean Medicine Ontology,http://tkm.kiom.re.kr,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,1,1,1,1,1,0,1,0.75,3.05
eagle-i-ccny-cuny,eagle-i @ The City College of New York,http://ccny-cuny.eagle-i.net,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
bioportal-fma,Foundational Model of Anatomy,http://bioportal.bioontology.org/ontologies/1053,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
bioportal-pko,PKO_Re,http://bioportal.bioontology.org/ontologies/1409,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,0,1,0.5,0,1,0,1,0.5,2.53
biomodels-rdf,BioModels RDF,absent,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,0,1,1,0.75,1,1,0,1,0.75,3.05
taxref-ld,TAXREF-LD: Linked Data French Taxonomic Register,https://github.com/frmichel/taxref-ld/,,,,,,,,,,,,,,,,,,,,,,,
ckan,Comprehensive Knowledge Archive Network,http://www.ckan.net/,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
