id,title,url
human-phenotype-challenge,Human Phenotype Challenge,https://github.com/akinsho/human-phenotype-challenge
hpo_mp_matching,HPO-MP Matching,https://github.com/alibenmessaoud/HPO_MP_Matching
hpo_study_04_12_2020,HPO Study,https://github.com/cmclean5/HPO_study_04_12_2020
human-developmental-anatomy-ontology,Human Developmental Anatomy Ontology,http://uberon.github.io/
myupheno1,uPheno,http://upheno.org/
homology-ontology,Homology Ontology,https://bgee.org/
infectious-disease-ontology,Infectious Disease Ontology,https://bioportal.bioontology.org/ontologies/IDO
diseases-ontology,Diseases Ontology,https://github.com/antoineBarbez/diseases-ontology
neurological-disease-ontology,Neurological Disease Ontology,https://github.com/addiehl/neurological-disease-ontology
diseasedriversontology,Disease Drivers Ontology,http://www.disease-ontology.org/
dermatology,Dermatology Ontology,https://github.com/dermatology-ontology/dermatology
idoschisto,IDOSCHISTO,https://github.com/gaoussoucamara/idoschisto
diseaseontology,Disease Ontology,https://github.com/james-wilkinson-NW/DiseaseOntology
idomen,IDOMEN,https://github.com/cedricbere/IDOMEN
ohboi_human_bacterial_infectious_disease_ontology_semtech_an,OhBOI,https://github.com/Natpod/OhBOI_Human_Bacterial_Infectious_Disease_Ontology_SemTech_AN
viraldiseasesanddrugs,Viral Diseases and Drugs,https://github.com/javierlopezrodriguez/ViralDiseasesAndDrugs
disease-ontology_human-disease-ontology,Disease Ontology,https://github.com/Vijaylakshmi-I/Disease-Ontology_Human-Disease-Ontology
diseasesontology,DiseaseOntology,https://github.com/AnshKakkar/DiseasesOntology
do-master-table,DO Master Table,https://github.com/lmohee/DO-Master-table
disease-incidence-ontology,Disease Incidence Ontology,https://github.com/emekaokoye/Disease-Incidence-Ontology
crohn-ontology,Crohn Ontology,https://github.com/fbarbier/crohn-ontology
radipo,RaDiPO,https://github.com/ariadnavillam/RaDiPO
pido,PIDO,https://github.com/Huffmaar/PIDO
rice-pest-disease-ontology,Rice Pest Disease Ontology,https://github.com/Ariful2607/Rice-Pest-Disease-Ontology
yado,YADO,https://github.com/hausp/yado
cancerdiseaseontology,Cancer Disease Ontology,https://github.com/ecoirene/CancerDiseaseOntology
eyediseaseontology,Eye Disease Ontology,https://github.com/fatima333-ai/EyeDiseaseOntology
infectious-diseases-ontology,Infectious Diseases Ontology,https://github.com/Shabnam-Maraghechi/Infectious-Diseases-Ontology
ocular-disease-ontology,Ocular Disease Ontology,https://github.com/Buffalo-Ontology-Group/Ocular-Disease-Ontology
cardiovasculardiseasesontology,Cardiovascular Diseases Ontology,https://github.com/abid-fareedi/CardiovascularDiseasesOntology
huma_disease_ontology,Huma Disease Ontology,https://github.com/sarashahin/Huma_Disease_Ontology
ovd,OVD,https://github.com/veterinaryontologyresource/OVD
animal-disease-symptom-ontology,Animal Disease Symptom Ontology,https://github.com/viraj-lakshitha/animal-disease-symptom-ontology
bacteria-infectious-disease-ontology,Bacteria Infectious Disease Ontology,https://github.com/PhiBabs935/Bacteria-Infectious-Disease-Ontology
adni_ontology,ADNI Ontology,https://github.com/Buffalo-Ontology-Group/ADNI_Ontology
ordi,ORDI,https://github.com/OPMI/ordi
hcdo,HCDO,https://github.com/ffracas/hcdo
ntdo,NTDO,https://github.com/FilipeSantana/NTDO
bcontology,BContology,https://github.com/adrian-str/bcontology
covid-19-ontology,COVID-19 Ontology,https://github.com/akodamullil/COVID-19-Ontology
odao,ODAO,https://github.com/hu7han73/ODAO
opioiddrugontology.github.io,Opioid Drug Ontology,https://opioiddrugontology.github.io/
uc_fooddruginteractionontology,Food-Drug Interaction Ontology,https://github.com/IC-FOODS/uc_FoodDrugInteractionOntology
dibo-ontology,DIBO Ontology,https://github.com/OnToologyUser/DIBO-ontology
dibo,DIBO,https://github.com/jmgs7/DIBO
breast_cancer_ontology,Breast Cancer Ontology,https://github.com/ntfs62alikhaleghi/Breast_Cancer_ontology
covid19-epidemiology-ontology,COVID-19 Epidemiology Ontology,https://github.com/NuriaQueralt/covid19-epidemiology-ontology
vfb-scrnaseq-ontology,VFB scRNAseq Ontology,https://github.com/VirtualFlyBrain/vfb-scRNAseq-ontology
orsa,ORSA,https://github.com/LucasSerra1/ORSA
ucva,Unwarranted Clinical Variation Analysis With Contextual Factors,https://bioportal.bioontology.org/ontologies/UCVA
jso,JS Ontology,https://bioportal.bioontology.org/ontologies/JSO
mirapie,MInimal Requirements for Automated Provece Information Enrichment in biomedical research,https://codeberg.org/MIRAPIE/MIRAPIE
pghdprov,Context and Provece Based Standardized Patient Generated Health Data Shared with an Electronic Health Record,absent
koio,Knowledge Object Implementation Ontology,https://bioportal.bioontology.org/ontologies/KOIO
datahub,RADx Data Hub Ontology,https://bioportal.bioontology.org/ontologies/DATAHUB
genevieve,Charlotte,https://bioportal.bioontology.org/ontologies/GENEVIEVE
gdco,Data Collection Ontology,https://bioportal.bioontology.org/ontologies/GDCO
tm-other-factors,Traditional Medicine Other Factors Value Set,https://bioportal.bioontology.org/ontologies/TM-OTHER-FACTORS
rdao,Rare Diseases Awareness Ontology,https://bioportal.bioontology.org/ontologies/RDAO
hfo,Heart Failure Ontology,https://bioportal.bioontology.org/ontologies/HFO
gfvo,Genomic Feature and Variation Ontology,https://bioportal.bioontology.org/ontologies/GFVO
g4-dsip,Group 4-Data Science in Practice,https://bioportal.bioontology.org/ontologies/G4-DSIP
fisho,Fish Ontology,https://bioportal.bioontology.org/ontologies/FISHO
simon,Simple Measurement Ontology,https://bioportal.bioontology.org/ontologies/SIMON
injurytypes,Injury Types,https://bioportal.bioontology.org/ontologies/INJURYTYPES
cst,Cancer Staging Terms,https://bioportal.bioontology.org/ontologies/CST
cstd,Clinical smell and taste disorders,https://bioportal.bioontology.org/ontologies/CSTD
vimm,In Vitro Methodologies Ontology for MAATrica metric,https://bioportal.bioontology.org/ontologies/VIMM
ontopbm,Ontology for Process-Based Modeling of Dynamical Systems (OntoPBM),https://bioportal.bioontology.org/ontologies/ONTOPBM
icd11-bodysystem,Body System Terms from ICD11,https://bioportal.bioontology.org/ontologies/ICD11-BODYSYSTEM
vodanadiseases,VODANADiseases,https://bioportal.bioontology.org/ontologies/VODANADISEASES
iso19115mi,ISO 19115 Metadata Information,https://bioportal.bioontology.org/ontologies/ISO19115MI
bim,Biomedical Image Ontology,https://bioportal.bioontology.org/ontologies/BIM
hmis033b,HMIS 033,https://bioportal.bioontology.org/ontologies/HMIS033B
rda-issuance,RDA Mode of Issuance,https://bioportal.bioontology.org/ontologies/RDA-ISSUANCE
typon,Microbial Typing Ontology,https://bioportal.bioontology.org/ontologies/TYPON
test-m4m20-pav,test-m4m20-subjects-pav,https://bioportal.bioontology.org/ontologies/TEST-M4M20-PAV
neudigs,Neuroscience Domain Insight Graph,https://bioportal.bioontology.org/ontologies/NEUDIGS
opde,OPD-Ethiopia,https://bioportal.bioontology.org/ontologies/OPDE
opdt,opd_test,https://bioportal.bioontology.org/ontologies/OPDT
ncod,NCoD,https://bioportal.bioontology.org/ontologies/NCOD
lc-media,Library of Congress Media Types Scheme,https://bioportal.bioontology.org/ontologies/LC-MEDIA
rnprio,Research Network and Patient Registry Inventory Ontology,https://bioportal.bioontology.org/ontologies/RNPRIO
nnd_nd,NND_Neuropathological_Diagnosis,https://bioportal.bioontology.org/ontologies/NND_ND
iso19115id,ISO 19115 Identification Information,https://bioportal.bioontology.org/ontologies/ISO19115ID
rdo,Reusable Biodiversity Ontology,https://bioportal.bioontology.org/ontologies/RDO
testex,test1,https://bioportal.bioontology.org/ontologies/TESTEX
ahso,Animal Health Surveillance Ontology,https://bioportal.bioontology.org/ontologies/AHSO
imobo,Intelligent Medicine oriented Biobank Ontology,https://bioportal.bioontology.org/ontologies/IMOBO
rao,Rheumatoid Arthritis ontology,https://bioportal.bioontology.org/ontologies/RAO
covidcrfrapid,WHO COVID-19 Rapid Version CRF semantic data model,https://bioportal.bioontology.org/ontologies/COVIDCRFRAPID
ogroup,Orthologous Group Ontology,https://bioportal.bioontology.org/ontologies/OGROUP
cokpme,COKPME - COVID19 Ontology for analyzing the Karnataka Private Medical Establishments Data  ,https://bioportal.bioontology.org/ontologies/COKPME
odht,Digital Health Technologies,https://bioportal.bioontology.org/ontologies/ODHT
iso19115pr,ISO 19115 Codelists,https://bioportal.bioontology.org/ontologies/ISO19115PR
pgxo,PGxO,https://bioportal.bioontology.org/ontologies/PGXO
top-menelas,Menelas Project Top-Level Ontology,https://bioportal.bioontology.org/ontologies/TOP-MENELAS
vodaigeria,VODAIGERIA,absent
infrarisk,InfraRisk Ontology,https://bioportal.bioontology.org/ontologies/INFRARISK
wc,Whole-cell modeling ontology,https://bioportal.bioontology.org/ontologies/WC
vvmm,In Vivo Methodologies Ontology for MAATrica metric,https://bioportal.bioontology.org/ontologies/VVMM
gamuts,Radiology Gamuts Ontology,https://bioportal.bioontology.org/ontologies/GAMUTS
ecosim,ecosim ontology,https://bioportal.bioontology.org/ontologies/ECOSIM
aura,KB_Bio_101,https://bioportal.bioontology.org/ontologies/AURA
frmo,Fall Risk Management Ontology ,https://bioportal.bioontology.org/ontologies/FRMO
plio,Protein-ligand interaction ontology,https://bioportal.bioontology.org/ontologies/PLIO
flyglycodb,FlyGlycoDB,https://bioportal.bioontology.org/ontologies/FLYGLYCODB
ldbase,LDbase,https://bioportal.bioontology.org/ontologies/LDBASE
admin,Nurse Administrator,https://bioportal.bioontology.org/ontologies/ADMIN
hivhpvstom,HIVHPVStom,https://bioportal.bioontology.org/ontologies/HIVHPVSTOM
fplx,FamPlex,https://bioportal.bioontology.org/ontologies/FPLX
epso,Epilepsy and Seizure Ontology,https://bioportal.bioontology.org/ontologies/EPSO
epie,Epigenetic Entity,https://bioportal.bioontology.org/ontologies/EPIE
epip,Epigenetic Process,https://bioportal.bioontology.org/ontologies/EPIP
land-surface,Land Surface classifiers,https://bioportal.bioontology.org/ontologies/LAND-SURFACE
panda,Probabilistic Knowledge Assembly Ontology,https://bioportal.bioontology.org/ontologies/PANDA
nnd_ch,NND_Clinical_history,https://bioportal.bioontology.org/ontologies/NND_CH
dsip,Pharmacy mock data,https://bioportal.bioontology.org/ontologies/DSIP
lcdgt,Library of Congress Demographic Group Terms,https://bioportal.bioontology.org/ontologies/LCDGT
sugarbind,SugarBind,https://bioportal.bioontology.org/ontologies/SUGARBIND
omv,Ontology Metadata Vocabulary,https://bioportal.bioontology.org/ontologies/OMV
apaocuemploy,APA Occupational and Employment cluster,https://bioportal.bioontology.org/ontologies/APAOCUEMPLOY
glyco,Glycomics Ontology,https://bioportal.bioontology.org/ontologies/GLYCO
tm-const,Traditional Medicine Constitution Value Set,https://bioportal.bioontology.org/ontologies/TM-CONST
cdmonto,Common Diabetes Medications Ontology,https://bioportal.bioontology.org/ontologies/CDMONTO
rgd,RRB Group D,https://bioportal.bioontology.org/ontologies/RGD
gbol,GBOL,https://bioportal.bioontology.org/ontologies/GBOL
tp_rel_fam,Relation familiales,https://bioportal.bioontology.org/ontologies/TP_REL_FAM
allergidoc,Allergy Ontology,https://bioportal.bioontology.org/ontologies/ALLERGIDOC
haroreado,Halocynthia roretzi Anatomy and Development Ontology,https://bioportal.bioontology.org/ontologies/HAROREADO
cmr-qa,Cardiovascular Magnetic Resoce Quality Assessment Ontology,https://github.com/ernestojimenezruiz/CMR-QA-Semantic-Layer
neomark4,"Neomark Oral Cancer Ontology, version 4",https://bioportal.bioontology.org/ontologies/NEOMARK4
pmd,Persian Medicine Diseases Ontology,https://bioportal.bioontology.org/ontologies/PMD
pmdo,Parkinson and Movement Disorder Ontology,https://bioportal.bioontology.org/ontologies/PMDO
comodi,COMODI,https://bioportal.bioontology.org/ontologies/COMODI
e-ppo,Enhanced Personal Profile Ontology,https://bioportal.bioontology.org/ontologies/E-PPO
sos,emerg̻ncia,https://bioportal.bioontology.org/ontologies/SOS
chd,Congenital Heart Defects Ontology,https://bioportal.bioontology.org/ontologies/CHD
boshi,boshra,https://bioportal.bioontology.org/ontologies/BOSHI
idg_gl,IDG gene list,https://bioportal.bioontology.org/ontologies/IDG_GL
gco,Genome Component Ontology,https://bioportal.bioontology.org/ontologies/GCO
zonmw-generic,ZonMw Generic Terms,https://bioportal.bioontology.org/ontologies/ZONMW-GENERIC
extract,EXTeRnAl Conditions Taxonomy (EXTRACT),https://bioportal.bioontology.org/ontologies/EXTRACT
vodana-mpa,VODANA-MIGRANTS-PRESS ARTICLES,https://bioportal.bioontology.org/ontologies/VODANA-MPA
hmado,Human Microbiome Associated Disease Ontology ,https://bioportal.bioontology.org/ontologies/HMADO
ontokbcf,Ontological Knowledge Base Model for Cystic Fibrosis,https://bioportal.bioontology.org/ontologies/ONTOKBCF
electrica,"Ontology for ELEctronic tool for Clinicians, Trainers and Researchers In Child Abuse",https://bioportal.bioontology.org/ontologies/ELECTRICA
covid19-ibo,Covid19 Impact on Banking Ontology,https://bioportal.bioontology.org/ontologies/COVID19-IBO
rctv2,Read Clinical Terminology Version 2,https://bioportal.bioontology.org/ontologies/RCTV2
dhmo,RADx Data Hub Metadata Ontology,https://bioportal.bioontology.org/ontologies/DHMO
medeon,Medical Error Ontology,https://bioportal.bioontology.org/ontologies/MEDEON
npokb,Neuron Phenotype Ontology,https://bioportal.bioontology.org/ontologies/NPOKB
dsip2324_demo,DSIP2324_Demonstration,https://bioportal.bioontology.org/ontologies/DSIP2324_DEMO
apaonto,Psychology Ontology,https://bioportal.bioontology.org/ontologies/APAONTO
vodanamflcode,VODANAFACILITIESLIST,https://bioportal.bioontology.org/ontologies/VODANAMFLCODE
cisaviado,Ciona savignyi Anatomy and Development Ontology ,https://bioportal.bioontology.org/ontologies/CISAVIADO
cso,Clinical Study Ontology,https://bioportal.bioontology.org/ontologies/CSO
asdf,testiiii1,https://bioportal.bioontology.org/ontologies/ASDF
ontosinasc,Ontology of Information System on Live Births,https://bioportal.bioontology.org/ontologies/ONTOSINASC
cidoc-crm,CIDOC Conceptual Reference Model,https://bioportal.bioontology.org/ontologies/CIDOC-CRM
roo,Radiation Oncology Ontology,https://bioportal.bioontology.org/ontologies/ROO
sty,Semantic Types Ontology,https://bioportal.bioontology.org/ontologies/STY
covid-19-ont-pm,COVID-19OntologyInPatternMedicine,https://bioportal.bioontology.org/ontologies/COVID-19-ONT-PM
nmdco,NMDC Ontology,https://bioportal.bioontology.org/ontologies/NMDCO
ogr,Ontology of Geographical Region,https://bioportal.bioontology.org/ontologies/OGR
iso19115ex,ISO 19115 Extent Information,https://bioportal.bioontology.org/ontologies/ISO19115EX
ontodm-kdd,Ontology of Data Mining Investigations,https://bioportal.bioontology.org/ontologies/ONTODM-KDD
esfo,Enzyme Structure Function Ontology,https://bioportal.bioontology.org/ontologies/ESFO
sbol,Synthetic Biology Open Language Visual Ontology,https://bioportal.bioontology.org/ontologies/SBOL
gdoa,Graphic Descriptor Ontology Anatomy Extension,https://bioportal.bioontology.org/ontologies/GDOA
mello-d,MEdical LifeLog Ontology for people with Disability,https://bioportal.bioontology.org/ontologies/MELLO-D
fire,Fire Ontology,https://bioportal.bioontology.org/ontologies/FIRE
ecm4m-md-vocabs,EarthCube M4M Metadata Vocabulary,https://bioportal.bioontology.org/ontologies/ECM4M-MD-VOCABS
patit,Placental Investigative Technique,https://bioportal.bioontology.org/ontologies/PATIT
itemas,Medical Technology Innovation in healthcare centers,https://bioportal.bioontology.org/ontologies/ITEMAS
senso,Sensitive Data Ontology,https://bioportal.bioontology.org/ontologies/SENSO
bof,Biodiversity Ontology,https://bioportal.bioontology.org/ontologies/BOF
uganda_diseases,Uganda_diseases,https://bioportal.bioontology.org/ontologies/UGANDA_DISEASES
taon,Therapeutic Antibody Ontology,https://bioportal.bioontology.org/ontologies/TAON
spo,Skin Physiology Ontology,https://bioportal.bioontology.org/ontologies/SPO
oborel,Relations Ontology,https://bioportal.bioontology.org/ontologies/OBOREL
xeo,XEML Environment Ontology,https://bioportal.bioontology.org/ontologies/XEO
doves,Digital medicine Outcomes Value Set (DOVeS) Ontology,https://bioportal.bioontology.org/ontologies/DOVES
bpforms,"Ontology of chemically concrete, composable DNA, RNA, and protein residue and crosslinks",https://bioportal.bioontology.org/ontologies/BPFORMS
datacite,SPAR DataCite Ontology,https://bioportal.bioontology.org/ontologies/DATACITE
marc-relators,MARC Code List for Relators,https://bioportal.bioontology.org/ontologies/MARC-RELATORS
fdc-gdmt,Ontology for Generic Dataset Metadata Template,https://bioportal.bioontology.org/ontologies/FDC-GDMT
ontotox,Chemotherapy Toxicities Ontology,https://bioportal.bioontology.org/ontologies/ONTOTOX
pma,Portfolio Management Application,https://bioportal.bioontology.org/ontologies/PMA
sto-draft,The Stroke Ontology,https://bioportal.bioontology.org/ontologies/STO-DRAFT
bto-provo,Brinell Test Ontology-PROVO,https://bioportal.bioontology.org/ontologies/BTO-PROVO
dct,DC Terms,https://bioportal.bioontology.org/ontologies/DCT
into,Indian Terrorism Ontology,https://bioportal.bioontology.org/ontologies/INTO
henecon,Head and Neck Cancer Ontology,https://bioportal.bioontology.org/ontologies/HENECON
ecso,The Ecosystem Ontology,https://bioportal.bioontology.org/ontologies/ECSO
gpml,Graphical Pathway Markup Language,https://bioportal.bioontology.org/ontologies/GPML
olam,Ontology of Laboratory Animal Medicine,https://bioportal.bioontology.org/ontologies/OLAM
olas,Ontology of Laboratory Animal Science,https://bioportal.bioontology.org/ontologies/OLAS
paino,Pain Ontology,https://bioportal.bioontology.org/ontologies/PAINO
o-rextech,OSIRIS-REx Analytical Technique,https://bioportal.bioontology.org/ontologies/O-REXTECH
fdsajfahsjk,OWL_XML_Tool5,https://bioportal.bioontology.org/ontologies/FDSAJFAHSJK
bhn,Biologie Hors Nomenclature,https://bioportal.bioontology.org/ontologies/BHN
brain-cof,Computational Ontology Framework for Brain Profiles,https://bioportal.bioontology.org/ontologies/BRAIN-COF
pnado,Pneumonia Diagnosis Ontology,https://bioportal.bioontology.org/ontologies/PNADO
ontoad,Bilingual Ontology of Alzheimer's Disease and Related Diseases,https://bioportal.bioontology.org/ontologies/ONTOAD
hrdo,Disease core ontology applied to Rare Diseases,https://bioportal.bioontology.org/ontologies/HRDO
cdpeo,Chronic Disease Patient Education Ontology,https://bioportal.bioontology.org/ontologies/CDPEO
elter_cl,eLTER Controlled Lists,https://bioportal.bioontology.org/ontologies/ELTER_CL
matrrockigneous,Material Rock Igneouus,https://bioportal.bioontology.org/ontologies/MATRROCKIGNEOUS
bms-lm,BioMedical Study Lifecycle Management,https://bioportal.bioontology.org/ontologies/BMS-LM
opdre,OPD Regitry Ethiopia,https://bioportal.bioontology.org/ontologies/OPDRE
pmo-speed,PMO Playing Speed Vocabulary,https://bioportal.bioontology.org/ontologies/PMO-SPEED
idoden,Dengue Fever Ontology,https://bioportal.bioontology.org/ontologies/IDODEN
birthonto,BirthOnto: Birth Data Analysis,https://bioportal.bioontology.org/ontologies/BIRTHONTO
meo,Metagenome and Microbes Environmental Ontology,https://bioportal.bioontology.org/ontologies/MEO
idem,IDEM: wInD Energy Models Taxonomy,https://bioportal.bioontology.org/ontologies/IDEM
dilon,Dietary lifestyle ontology,https://bioportal.bioontology.org/ontologies/DILON
fmpm,Food Matrix for Predictive Microbiology,https://bioportal.bioontology.org/ontologies/FMPM
patct,Placental Cell Type,https://bioportal.bioontology.org/ontologies/PATCT
hiv,HIV ontology,https://bioportal.bioontology.org/ontologies/HIV
dsip1v,DSIP1_vocabulary,https://bioportal.bioontology.org/ontologies/DSIP1V
suicideo,suicideonto,https://bioportal.bioontology.org/ontologies/suicideo
smash,SMASH Ontology,https://bioportal.bioontology.org/ontologies/SMASH
gvo,Genome Variation Ontology,https://bioportal.bioontology.org/ontologies/GVO
ibd,Indian Biodiversity Ontology,https://bioportal.bioontology.org/ontologies/IBD
iso19115dtc,ISO 19115 Date Type Code,https://bioportal.bioontology.org/ontologies/ISO19115DTC
onl-mr-da,Magnetic Resoce Dataset Acquisition Ontology,https://bioportal.bioontology.org/ontologies/ONL-MR-DA
bipom,Biological interlocked Process Ontology for metabolism,https://bioportal.bioontology.org/ontologies/BIPOM
entity,ISO-15926-2_2003_entityMembership,https://bioportal.bioontology.org/ontologies/ENTITY
mco4mcre,Multiplex Classification Ontology for the MultiCaRe Experiment,https://bioportal.bioontology.org/ontologies/MCO4MCRE
rdl,RDL,https://bioportal.bioontology.org/ontologies/RDL
surgical,Nurse Surgical,https://bioportal.bioontology.org/ontologies/SURGICAL
radxtt-mvreasons,RADx Tiger Team Missing Value Reasons,https://bioportal.bioontology.org/ontologies/RADXTT-MVREASONS
omco,OligoMetastatic Cancer Ontology,https://bioportal.bioontology.org/ontologies/OMCO
bpt,Biological Pathway Taxonomy,https://bioportal.bioontology.org/ontologies/BPT
cho,ChemoOnto,https://bioportal.bioontology.org/ontologies/CHO
bmt,Biomedical Topics,https://bioportal.bioontology.org/ontologies/BMT
weave,WEAVE: Wind Energy ActiVitiEs,https://bioportal.bioontology.org/ontologies/WEAVE
mnr,Material Natural Resource ,https://bioportal.bioontology.org/ontologies/MNR
elig,Eligibility Feature Hierarchy,https://bioportal.bioontology.org/ontologies/ELIG
asdpto,Autism Spectrum Disorder Phenotype Ontology,https://bioportal.bioontology.org/ontologies/ASDPTO
legalapa,legalapa,https://bioportal.bioontology.org/ontologies/LEGALAPA
deb,"Devices, Experimental scaffolds and Biomaterials Ontology",https://bioportal.bioontology.org/ontologies/DEB
apro,Ancient Poet Resource Ontology,https://bioportal.bioontology.org/ontologies/APRO
cabro,Computer Assisted Brain Injury Rehabilitation Ontology,https://bioportal.bioontology.org/ontologies/CABRO
helifit,HeLiFit-Ontology,https://bioportal.bioontology.org/ontologies/HELIFIT
i2sv,Integration and Implementation Sciences Vocabulary,https://bioportal.bioontology.org/ontologies/I2SV
ochv,Ontology of Consumer Health Vocabulary,https://bioportal.bioontology.org/ontologies/OCHV
gro-cpd,Cereal Plant Development Ontology,https://bioportal.bioontology.org/ontologies/GRO-CPD
nifsubcell,Neuroscience Information Framework (NIF) Subcellular Ontology,https://bioportal.bioontology.org/ontologies/NIFSUBCELL
nmosp,NeuroMorpho.Org species ontology,https://bioportal.bioontology.org/ontologies/NMOSP
hamidehsgh,Inherited Retinal Dystrophy,https://bioportal.bioontology.org/ontologies/HAMIDEHSGH
mim,Molecular Interaction Map,https://bioportal.bioontology.org/ontologies/MIM
sepon,Sepsis Ontology,https://bioportal.bioontology.org/ontologies/SEPON
tma,Tissue Microarray Ontology,https://bioportal.bioontology.org/ontologies/TMA
nero,Named Entity Recognition Ontology ,https://bioportal.bioontology.org/ontologies/NERO
n-cdoh,Non Clinical Determits of Health,https://bioportal.bioontology.org/ontologies/N-CDOH
ocdm,Ontology of Craniofacial Development and Malformation,https://bioportal.bioontology.org/ontologies/OCDM
cedarpc,CEDAR Provisional Classes,https://bioportal.bioontology.org/ontologies/CEDARPC
wsm-library,MWS,https://bioportal.bioontology.org/ontologies/WSM-LIBRARY
mnv,VODANA Migrants,https://bioportal.bioontology.org/ontologies/MNV
nist_gel,NIST Genome Editing Lexicon,https://bioportal.bioontology.org/ontologies/NIST_GEL
fast-formgenre,FAST (Faceted Application of Subject Terminology) FormGenre facet,https://bioportal.bioontology.org/ontologies/FAST-FORMGENRE
galen,Galen Ontology,https://bioportal.bioontology.org/ontologies/GALEN
biomodels,BioModels Ontology,https://bioportal.bioontology.org/ontologies/BIOMODELS
pregonto,Pregcy Ontology,https://bioportal.bioontology.org/ontologies/PREGONTO
url,URL ONTOLOGY,https://bioportal.bioontology.org/ontologies/URL
exon,Experimental Ontology,https://bioportal.bioontology.org/ontologies/EXON
dcat-fdc,Data Catalog Vocabulary (DCAT),https://bioportal.bioontology.org/ontologies/DCAT-FDC
poem,Psychometric Ontology of Experiences and Measures,https://bioportal.bioontology.org/ontologies/POEM
ofl, A comprehensive ontology of flaps in reconstructive surgery,https://bioportal.bioontology.org/ontologies/OFL
sd3,Simulation Delivery and Documentation Deviations,https://bioportal.bioontology.org/ontologies/SD3
be,Bioentities,https://bioportal.bioontology.org/ontologies/BE
ontolurgences,Emergency care ontology,https://bioportal.bioontology.org/ontologies/ONTOLURGENCES
test_cbi,test_cbi,https://bioportal.bioontology.org/ontologies/TEST_CBI
adcad,Arctic Data Center Academic Disciplines Ontology,https://bioportal.bioontology.org/ontologies/ADCAD
decide,DECIDE ONTOLOGY,https://bioportal.bioontology.org/ontologies/DECIDE
iso19115roles,ISO 19115 Role Codes,https://bioportal.bioontology.org/ontologies/ISO19115ROLES
pso_2,PatientSafetyOntologyRevisted,https://bioportal.bioontology.org/ontologies/PSO_2
ontodm-algorithm,OntoDM-core/algorithms,https://bioportal.bioontology.org/ontologies/ONTODM-ALGORITHM
vfb_drivers,vfb_drivers,https://bioportal.bioontology.org/ontologies/VFB_DRIVERS
lifo,Life Ontology,https://bioportal.bioontology.org/ontologies/LIFO
phy,physiotherapy,https://bioportal.bioontology.org/ontologies/PHY
dermo,Human Dermatological Disease Ontology,https://bioportal.bioontology.org/ontologies/DERMO
msv,Metagenome Sample Vocabulary,https://bioportal.bioontology.org/ontologies/MSV
pp,Pipeline Patterns Ontology,https://bioportal.bioontology.org/ontologies/PP
pe,Pulmonary Embolism Ontology,https://bioportal.bioontology.org/ontologies/PE
pu,Test Dataset,https://bioportal.bioontology.org/ontologies/PU
ngsonto,NGS ontology,https://bioportal.bioontology.org/ontologies/NGSONTO
dsip7,DSIP_FieldLab_7,https://bioportal.bioontology.org/ontologies/DSIP7
creno,"Culture, Race, Ethnicity and Nationality Ontology",https://bioportal.bioontology.org/ontologies/CRENO
ddss,Health_ontology,https://bioportal.bioontology.org/ontologies/DDSS
apatandt,APA Tests and Testing cluster,https://bioportal.bioontology.org/ontologies/APATANDT
cto-ndd,Clinical Trials Ontology - Neurodegenerative Diseases,https://bioportal.bioontology.org/ontologies/CTO-NDD
umms,FirstOntologyForUMMS,https://bioportal.bioontology.org/ontologies/UMMS
tml,trasformative machine learning metadata,https://bioportal.bioontology.org/ontologies/TML
peao,Plant Experimental Assay Ontology,https://bioportal.bioontology.org/ontologies/PEAO
soho,Social Determits of Health Ontology,https://bioportal.bioontology.org/ontologies/SOHO
pe-o,Pre-eclampsia Ontology,https://bioportal.bioontology.org/ontologies/PE-O
neicbeer,The NeIC PaRI beer vocabulary,https://bioportal.bioontology.org/ontologies/NEICBEER
cmdo,Clinical MetaData Ontology,https://bioportal.bioontology.org/ontologies/CMDO
hhearvs,HHEAR Value Sets,https://bioportal.bioontology.org/ontologies/HHEARVS
sasap,The State of Alaska's Salmon and People Ontology,https://bioportal.bioontology.org/ontologies/SASAP
bctt,Behaviour Change Technique Taxonomy,https://bioportal.bioontology.org/ontologies/BCTT
hivhpvschistosom,HIVHPVSchistosomiasis,https://bioportal.bioontology.org/ontologies/HIVHPVSCHISTOSOM
iobc,Interlinking Ontology for Biological Concepts,https://bioportal.bioontology.org/ontologies/IOBC
fast-event,FAST (Faceted Application of Subject Terminology) Event,https://bioportal.bioontology.org/ontologies/FAST-EVENT
nio,Neuropsychological Integrative Ontology,https://bioportal.bioontology.org/ontologies/NIO
glycordf,GlycoRDF,https://bioportal.bioontology.org/ontologies/GLYCORDF
syriandrugs,Syrian Drugs and medicines,https://bioportal.bioontology.org/ontologies/SYRIANDRUGS
ipd,injury process description ontology,https://bioportal.bioontology.org/ontologies/IPD
mads-rdf,Metadata Authority Description Schema in RDF,https://bioportal.bioontology.org/ontologies/MADS-RDF
rsa,Reference Sequence Annotation,https://bioportal.bioontology.org/ontologies/RSA
icd-o-3,"International Classification of Diseases for Oncology, 3rd edition",https://bioportal.bioontology.org/ontologies/ICD-O-3
dreamdnpto,Dementia-Related Emotional And Mood Disturbance Non-Pharmacological Treatment Ontology,https://bioportal.bioontology.org/ontologies/DREAMDNPTO
